Project,Path,Class,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,SmellDensity,Touches,TotalTouches,IssueTouches,TotalIssueTouches,Authors,TotalAuthors,AddedLines,DeletedLines,Churn,TotalChurn,prevCodeSmells,AgeInReleases,prevBuggy,Buggy
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java/,"org.apache.avro.ipc.HttpTransceiver",release-1.5.3,80,55,13,4,8,48,22,127,56.0,149.0,865.2958833865831,10.583333333333334,9157.714765841338,3,0,0,1,0,0,1,0.0125,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java/,"org.apache.avro.file.DataFileReader.SeekableInputStream",release-1.5.3,73,38,14,3,7,20,11,64,27.0,75.0,356.6165626622602,11.200000000000001,3994.1055018173147,1,0,0,1,0,0,1,0.0137,0,4,0,4,0,2,0,0,0,50,0,4,no,no
avro,/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java/,"org.apache.avro.mojo.AbstractAvroMojo",release-1.5.3,111,36,9,3,4,42,14,72,46.0,86.0,475.0263282209031,3.4285714285714284,1628.661696757382,1,0,0,1,0,1,2,0.0180,0,1,0,1,0,1,0,0,0,143,1,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java/,"org.apache.avro.ipc.trace.SpanAggregator.TraceFormationResults",release-1.5.3,12,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,3,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java/,"org.apache.avro.generic.GenericRecord",release-1.5.3,6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java/,"org.apache.avro.io.DecoderFactory.DefaultDecoderFactory",release-1.5.3,6,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,4,0,4,0,2,0,0,0,280,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java/,"org.apache.avro.ipc.ResponderServlet",release-1.5.3,23,12,2,0,1,15,1,22,16.0,23.0,92.0,0.7333333333333333,67.46666666666667,0,0,0,1,0,0,1,0.0435,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/,"org.apache.avro.generic.GenericData.Fixed",release-1.5.3,42,25,12,1,3,14,7,30,17.0,37.0,151.23612512626258,3.2142857142857144,486.1161164772726,1,0,1,1,0,4,6,0.1429,0,7,0,6,0,2,0,0,0,159,4,4,yes,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Name",release-1.5.3,42,36,18,8,7,25,25,71,32.0,96.0,480.0,9.94,4771.2,2,0,1,1,0,4,6,0.1429,1,8,1,7,1,2,77,21,98,145,4,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java/,"org.apache.avro.mapred.tether.TetherReducer",release-1.5.3,50,29,6,3,2,22,6,42,24.0,48.0,220.07820003461552,1.9090909090909092,420.1492909751751,1,0,1,1,0,0,2,0.0400,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java/,"org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink",release-1.5.3,16,7,3,0,1,6,1,8,7.0,9.0,25.26619429851844,0.6666666666666666,16.844129532345626,0,0,0,1,0,0,1,0.0625,0,2,0,2,0,2,0,0,0,207,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java/,"org.apache.avro.SchemaParseException",release-1.5.3,4,4,2,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.SkipAction",release-1.5.3,14,5,2,0,1,5,1,6,6.0,7.0,18.094737505048094,0.6,10.856842503028856,0,0,0,1,0,0,1,0.0714,0,3,0,2,0,2,0,0,0,2,0,4,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java/,"org.apache.avro.tool.JsonToBinaryFragmentTool",release-1.5.3,49,33,6,3,2,36,5,57,38.0,62.0,325.3715058335023,1.5833333333333333,515.1715509030453,1,0,0,1,1,2,4,0.0816,0,3,0,3,0,2,0,0,0,13,2,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"org.apache.avro.io.BlockingBinaryEncoder.BlockedValue.State",release-1.5.3,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,227,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/,"org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataSerializer",release-1.5.3,20,8,3,0,1,11,2,14,12.0,16.0,57.359400011538504,0.6363636363636364,36.50143637097905,0,0,0,1,0,0,1,0.0500,0,3,0,3,0,2,0,0,0,9,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java/,"org.apache.avro.ipc.reflect.ReflectResponder",release-1.5.3,30,12,6,1,1,13,1,22,14.0,23.0,87.56916320732489,0.8461538461538461,74.09698425235183,1,0,0,0,0,1,1,0.0333,0,2,0,2,0,2,0,0,0,11,1,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Field.Order",release-1.5.3,5,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,1,8,1,7,1,2,77,21,98,145,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java/,"org.apache.avro.ipc.NettyTransportCodec.NettyFrameEncoder",release-1.5.3,39,21,3,0,2,25,2,50,27.0,52.0,247.25415011250038,2.0,494.50830022500077,0,0,0,1,0,0,1,0.0256,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java/,"org.apache.avro.ipc.HttpServer",release-1.5.3,80,43,12,1,2,27,3,62,29.0,65.0,315.7687646832922,2.2962962962962963,725.0986448283006,1,0,0,1,0,0,1,0.0125,0,2,0,2,0,2,0,0,0,42,0,4,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/,"org.apache.avro.tool.InduceSchemaTool",release-1.5.3,45,32,8,5,7,35,11,74,42.0,85.0,458.34698093619465,7.4,3391.767658927841,3,0,0,1,0,4,5,0.1111,0,1,0,1,0,1,0,0,0,4,4,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/,"org.apache.avro.io.DirectBinaryDecoder",release-1.5.3,168,82,25,12,16,41,71,149,57.0,220.0,1283.2358031162432,29.073170731707318,37307.733593038094,3,0,1,1,0,3,5,0.0298,0,3,0,3,0,2,0,0,0,9,3,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/,"org.apache.avro.ipc.Requestor.Request",release-1.5.3,113,45,10,3,3,35,14,74,38.0,88.0,461.8176211830355,3.1714285714285717,1464.6215986090556,2,0,1,1,0,0,2,0.0177,0,3,0,3,0,1,0,0,0,488,0,2,yes,yes
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java/,"org.apache.avro.mapred.HadoopMapper.MapCollector",release-1.5.3,23,12,3,1,1,13,1,26,14.0,27.0,102.7985828955553,1.0,102.7985828955553,1,0,0,1,0,0,1,0.0435,0,3,0,2,0,2,0,0,0,20,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/,"org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant",release-1.5.3,67,34,17,7,2,16,9,64,18.0,73.0,304.40452510528877,4.0,1217.618100421155,1,0,0,1,0,0,1,0.0149,0,4,0,3,0,2,0,0,0,39,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java/,"org.apache.avro.ipc.trace.TraceClientServlet",release-1.5.3,212,138,18,8,5,99,14,211,104.0,225.0,1507.5989365817456,5.328282828282829,8032.913525725969,3,0,1,1,1,6,9,0.0425,0,2,0,2,0,1,0,0,0,7,6,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java/,"org.apache.avro.file.SeekableInput",release-1.5.3,14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,2,0,2,0,2,0,0,0,3,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"org.apache.avro.ipc.specific.SpecificRequestor",release-1.5.3,117,53,17,4,4,49,8,106,53.0,114.0,652.9829318202047,4.326530612244898,2825.150643793539,1,0,0,1,0,0,1,0.0085,0,4,0,4,0,2,0,0,0,83,0,4,yes,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java/,"org.apache.avro.io.EncoderFactory.DefaultEncoderFactory",release-1.5.3,10,4,2,0,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,370,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java/,"org.apache.avro.mapred.AvroAsTextInputFormat",release-1.5.3,19,9,3,1,0,15,0,19,15.0,19.0,74.23092131656186,0.0,0.0,1,0,0,1,0,0,1,0.0526,0,0,0,0,0,0,0,0,0,0,0,2,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java/,"org.apache.avro.io.DatumReader",release-1.5.3,11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java/,"org.apache.avro.mapred.AvroTextOutputFormat.AvroTextRecordWriter",release-1.5.3,66,51,11,6,6,30,21,96,36.0,117.0,604.8812251687506,9.600000000000001,5806.859761620007,3,0,0,1,0,3,4,0.0606,0,1,0,1,0,1,0,0,0,134,3,2,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java/,"org.apache.avro.mapred.AvroAsTextRecordReader",release-1.5.3,67,41,12,4,7,38,14,74,45.0,88.0,483.2830724770114,6.815789473684211,3293.9556781985775,2,0,0,1,0,0,1,0.0149,0,0,0,0,0,0,0,0,0,0,0,2,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java/,"org.apache.avro.tool.DataFileWriteTool",release-1.5.3,96,68,11,7,6,66,12,123,72.0,135.0,832.9398751947122,5.590909090909091,4656.8911204068,2,1,0,1,0,2,4,0.0417,0,2,0,2,0,2,0,0,0,4,2,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java/,"org.apache.avro.specific.SpecificDatumReader.SchemaConstructable",release-1.5.3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java/,"org.apache.avro.AvroRemoteException",release-1.5.3,17,9,5,0,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,2,0,4,yes,yes
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java/,"org.apache.avro.tool.BinaryFragmentToJsonTool",release-1.5.3,49,36,6,3,2,39,5,65,41.0,70.0,375.02864032326585,1.6666666666666667,625.0477338721098,1,0,0,1,1,2,4,0.0816,0,3,0,3,0,2,0,0,0,6,2,4,yes,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/,"org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream",release-1.5.3,8,4,2,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,1,0,0,1,0.1250,0,4,0,4,0,2,0,0,0,73,0,4,no,no
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"org.apache.avro.compiler.specific.SpecificCompiler.OutputFile",release-1.5.3,23,13,2,1,3,14,4,24,17.0,28.0,114.44895955500952,2.571428571428571,294.29732457002444,1,0,0,1,0,1,2,0.0870,1,2,1,2,1,2,26,6,32,77,1,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java/,"org.apache.avro.generic.GenericArray",release-1.5.3,9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Type",release-1.5.3,6,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,1,8,1,7,1,2,77,21,98,145,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.UnionAdjustAction",release-1.5.3,15,5,2,0,1,5,2,7,6.0,9.0,23.264662506490403,0.7,16.28526375454328,0,0,0,1,0,0,1,0.0667,0,3,0,2,0,2,0,0,0,2,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java/,"org.apache.avro.file.SeekableFileInput",release-1.5.3,11,10,5,0,0,6,0,9,6.0,9.0,23.264662506490403,0.0,0.0,0,0,0,1,0,0,1,0.0909,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java/,"org.apache.avro.specific.FixedSize",release-1.5.3,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.SeenPair",release-1.5.3,10,7,3,0,4,5,6,10,9.0,16.0,50.718800023077,4.0,202.875200092308,0,0,1,1,0,2,4,0.4000,1,8,1,7,1,2,77,21,98,145,2,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema",release-1.5.3,1359,392,136,65,9,227,125,802,236.0,927.0,7307.210106758428,15.898678414096915,116174.98359159104,9,1,1,1,0,84,87,0.0640,1,8,1,7,1,2,77,21,98,145,83,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.DefaultStartAction",release-1.5.3,6,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,1,1,0.1667,0,3,0,2,0,2,0,0,0,2,1,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/Codec.java/,"org.apache.avro.file.Codec",release-1.5.3,23,2,6,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java/,"org.apache.avro.io.ValidatingEncoder",release-1.5.3,176,87,27,2,6,53,14,155,59.0,169.0,994.1666753421513,8.773584905660378,8722.405736492461,1,0,1,1,0,0,2,0.0114,0,4,0,4,0,2,0,0,0,47,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java/,"org.apache.avro.ipc.trace.FileSpanStorage.DiskWriterThread",release-1.5.3,123,62,10,7,8,59,28,94,67.0,122.0,740.0628812358482,6.372881355932203,4716.332938045405,2,0,1,1,0,7,9,0.0732,0,1,0,1,0,1,0,0,0,0,7,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java/,"org.apache.avro.file.NullCodec",release-1.5.3,41,12,6,1,1,7,2,9,8.0,11.0,33.0,0.6428571428571429,21.214285714285715,1,0,0,1,0,0,1,0.0244,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java/,"org.apache.avro.ipc.stats.StatsServlet",release-1.5.3,218,119,8,1,5,112,12,370,117.0,382.0,2624.4793228808608,8.258928571428571,21675.38726486425,1,1,1,1,1,19,23,0.1055,0,1,0,1,0,1,0,0,0,4,19,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/,"org.apache.avro.ipc.SaslSocketTransceiver.AnonymousClient",release-1.5.3,20,19,8,0,0,10,0,11,10.0,11.0,36.541209043760986,0.0,0.0,0,0,0,1,0,9,10,0.5000,0,4,0,3,0,2,0,0,0,39,9,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"org.apache.avro.ipc.reflect.ReflectRequestor",release-1.5.3,46,15,7,0,0,17,0,33,17.0,33.0,134.8862737612612,0.0,0.0,0,0,0,1,0,0,1,0.0217,0,2,0,2,0,2,0,0,0,11,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java/,"org.apache.avro.mapred.AvroKeyComparator",release-1.5.3,21,8,4,1,2,21,2,27,23.0,29.0,131.18329672565338,1.2857142857142858,168.66423864726863,1,0,0,1,0,0,1,0.0476,0,3,0,3,0,2,0,0,0,6,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java/,"org.apache.avro.mapred.tether.TetherMapRunner",release-1.5.3,57,26,6,4,4,40,6,64,44.0,70.0,382.1602133046108,3.2,1222.9126825747546,2,0,1,1,0,0,2,0.0351,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java/,"org.apache.avro.mapred.SequenceFileReader.Converter",release-1.5.3,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Parser",release-1.5.3,63,34,8,0,1,24,1,43,25.0,44.0,204.32967235008786,0.8958333333333334,183.04533148028705,0,0,0,1,0,1,2,0.0317,1,1,1,1,1,1,77,21,98,98,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/,"org.apache.avro.file.DataFileStream.Header",release-1.5.3,7,1,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,5,0,5,0,2,0,0,0,67,0,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java/,"org.apache.avro.mapred.tether.TetherRecordReader",release-1.5.3,51,29,10,2,7,31,11,54,38.0,65.0,341.11528837383304,6.096774193548387,2079.7028871824014,1,0,0,1,0,0,1,0.0196,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java/,"org.apache.avro.reflect.ReflectDatumReader",release-1.5.3,105,64,20,7,3,43,5,107,46.0,112.0,618.6389390783854,3.7325581395348837,2309.1058074902526,2,0,0,1,0,0,1,0.0095,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java/,"org.apache.avro.tool.RecodecTool",release-1.5.3,75,47,10,6,5,65,13,119,70.0,132.0,809.0653582367356,4.576923076923077,3703.0299088527513,1,1,0,1,0,4,6,0.0800,0,1,0,1,0,1,0,0,0,0,4,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java/,"org.apache.avro.io.BufferedBinaryEncoder",release-1.5.3,161,72,24,10,11,41,29,115,52.0,144.0,820.8633194123173,15.426829268292682,12663.31828117782,2,0,1,1,0,0,2,0.0124,0,2,0,2,0,2,0,0,0,207,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java/,"org.apache.avro.specific.SpecificRecordBase",release-1.5.3,31,14,10,3,3,12,4,23,15.0,27.0,105.48604608143,2.875,303.2723824841113,1,0,0,1,0,0,1,0.0323,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.Fixup",release-1.5.3,9,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,1,1,0.1111,0,3,0,2,0,2,0,0,0,2,1,4,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java/,"org.apache.avro.mapred.AvroInputFormat",release-1.5.3,21,9,3,1,0,15,0,19,15.0,19.0,74.23092131656186,0.0,0.0,1,0,0,1,0,0,1,0.0476,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java/,"org.apache.avro.ipc.SaslSocketServer.AnonymousServer",release-1.5.3,22,20,8,0,2,7,2,10,9.0,12.0,38.03910001730775,1.4285714285714286,54.341571453296794,0,0,0,0,0,9,9,0.4091,0,1,0,1,0,1,0,0,0,0,9,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java/,"org.apache.avro.io.JsonEncoder",release-1.5.3,251,136,42,16,9,68,30,243,77.0,273.0,1710.8327256097082,16.080882352941178,27511.699786091413,3,0,1,1,0,0,2,0.0080,0,3,0,3,0,2,0,0,0,75,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java/,"org.apache.avro.file.DataFileReader12",release-1.5.3,193,115,33,17,16,83,60,228,99.0,288.0,1909.2547065829276,21.97590361445783,41957.59740731638,3,0,1,1,0,3,5,0.0259,0,2,0,2,0,2,0,0,0,8,3,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Protocol.java/,"org.apache.avro.Protocol",release-1.5.3,393,190,56,26,7,130,57,346,137.0,403.0,2860.5069294330924,9.315384615384614,26646.72224264211,2,1,1,1,0,8,11,0.0280,0,1,0,1,0,1,0,0,0,0,8,4,yes,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/,"org.apache.avro.util.ByteBufferOutputStream",release-1.5.3,78,50,12,3,6,27,11,104,33.0,115.0,580.1053237262222,11.555555555555555,6703.439296391901,1,0,0,1,0,2,3,0.0385,0,1,0,1,0,1,0,0,0,4,2,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/,"org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter",release-1.5.3,77,42,12,3,5,37,9,73,42.0,82.0,442.1700286678584,4.9324324324324325,2180.973790050923,1,0,0,1,0,4,5,0.0649,0,1,0,1,0,1,0,0,0,0,4,4,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java/,"org.apache.avro.tool.TetherTool",release-1.5.3,58,29,5,2,1,48,1,98,49.0,99.0,555.8562745674056,1.0208333333333333,567.4366136208932,1,0,0,1,0,0,1,0.0172,0,2,0,2,0,1,0,0,0,95,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java/,"org.apache.avro.generic.GenericContainer",release-1.5.3,4,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java/,"org.apache.avro.tool.RpcSendTool",release-1.5.3,72,45,8,4,3,63,7,120,66.0,127.0,767.6380531585236,2.8571428571428568,2193.2515804529244,2,0,0,1,1,1,3,0.0417,0,3,0,3,0,1,0,0,0,6,1,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java/,"org.apache.avro.ipc.stats.IntegerHistogram",release-1.5.3,31,17,6,2,6,12,13,25,18.0,38.0,158.45715005480787,6.25,990.3571878425491,1,0,0,1,0,0,1,0.0323,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/,"org.apache.avro.ipc.stats.Histogram.SegmenterException",release-1.5.3,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java/,"org.apache.avro.ipc.Server",release-1.5.3,14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java/,"org.apache.avro.ipc.stats.Stopwatch.Ticks",release-1.5.3,7,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java/,"org.apache.avro.ipc.LocalTransceiver",release-1.5.3,28,10,5,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,1,0,0,1,0.0357,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.LongSchema",release-1.5.3,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,8,1,7,1,2,77,21,98,145,0,4,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java/,"org.apache.avro.tool.Tool",release-1.5.3,24,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,0,0,4,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java/,"org.apache.avro.specific.SpecificFixed",release-1.5.3,5,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,0,0.0000,0,2,0,2,0,2,0,0,0,2,0,4,no,no
